id,height,country,distance,dock,rank,function,usage,dose,count,max,weight,cat1,class,age,target
14447,40161.56,CO-E,40968,DO-A,RA-F,FU-15,3884,1434,11129,9061,84137.9288,CA-14,CL-9,6469,TA-2
14448,54890.14,CO-12,33443,DO-0,RA-21,FU-19,3973,7079,3976,9673,35475.2129,CA-23,CL-1A,13987,TA-2
14449,74393.47,CO-4,41654,DO-0,RA-12,FU-9,4839,1370,17588,7616,73464.5304,CA-14,CL-12,2258,TA-2
14450,59535.99,CO-0,32277,DO-7,RA-1D,FU-C,5256,6533,28128,6300,18634.1037,CA-21,CL-1A,1884,TA-0
14451,69144.82,CO-D,35504,DO-4,RA-7,FU-10,5253,2480,3740,10523,35931.5872,CA-C,CL-5,5117,TA-0
14452,45138.58,CO-4,23699,DO-1,RA-10,FU-25,5739,10146,3208,8523,6059.2738,CA-6,CL-7,7076,TA-0
14453,34022.52,CO-C,48678,DO-11,RA-2,FU-20,4839,10239,6733,9688,56665.6952,CA-C,CL-D,1769,TA-3
14454,65411.67,CO-11,39044,DO-11,RA-A,FU-24,5319,9402,7369,6490,50424.3304,CA-15,CL-3,8601,TA-4
14455,50892.46,CO-D,24426,DO-10,RA-29,FU-5,4417,689,19970,10849,19897.292,CA-1D,CL-1C,7048,TA-2
14456,45451.29,CO-5,49472,DO-6,RA-15,FU-B,5689,8925,13240,12526,4375.3414,CA-24,CL-25,13291,TA-4
14457,27966.8,CO-1,31758,DO-5,RA-25,FU-F,6495,5943,21030,8735,60745.2988,CA-18,CL-21,1857,TA-2
14458,43903.05,CO-4,37017,DO-D,RA-9,FU-2A,4594,8295,19838,8718,1414.4223,CA-26,CL-0,12983,TA-0
14459,61387.4,CO-7,43295,DO-B,RA-13,FU-10,5432,9205,11720,6198,12707.4422,CA-15,CL-14,12837,TA-4
14460,47501.32,CO-0,31711,DO-D,RA-1C,FU-A,6271,6987,22289,6649,80580.4516,CA-15,CL-C,7296,TA-2
14461,48344.67,CO-A,38325,DO-8,RA-9,FU-17,8025,3329,36175,11470,NA,CA-12,CL-11,7430,TA-0
14462,38470.9,CO-C,40764,DO-8,RA-1,FU-1A,6404,1895,5181,12243,70131.6481,CA-15,CL-10,14277,TA-1
14463,59253.05,CO-C,45950,DO-6,RA-1D,FU-0,6791,3320,32668,7847,32483.9888,CA-13,CL-23,950,TA-3
14464,42725.96,CO-6,31731,DO-8,RA-22,FU-1D,4991,7960,15200,7978,63343.3977,CA-2D,CL-C,1069,TA-3
14465,35080.1,CO-5,32313,DO-10,RA-13,FU-2A,6515,1991,34269,10291,35365.2476,CA-1D,CL-0,14331,TA-0
14466,39607.43,CO-D,29923,DO-3,RA-21,FU-22,6712,6705,2080,9149,41981.8749,CA-27,CL-13,4122,TA-2
14467,55544.99,CO-0,47742,DO-3,RA-22,FU-2B,3272,3132,15278,8830,57317.5348,CA-24,CL-1C,612,TA-2
14468,39792.9,CO-D,25222,DO-C,RA-1A,FU-1C,6387,8800,3098,6938,NA,CA-B,CL-1F,7149,TA-1
14469,47499.94,CO-B,34673,DO-A,RA-1B,FU-8,3014,2313,6528,6512,42437.2265,CA-2A,CL-1D,7456,TA-1
14470,46398.35,CO-10,29227,DO-4,RA-5,FU-17,4307,6546,30416,11826,22549.6045,CA-2,CL-1F,13608,TA-0
14471,48506.04,CO-4,41488,DO-2,RA-29,FU-1,5790,711,28979,11797,33389.5367,CA-1B,CL-20,585,TA-2
14472,43446.29,CO-F,40568,DO-A,RA-4,FU-10,4504,2742,33548,8779,11112.4357,CA-1D,CL-1C,8170,TA-1
14473,49588.91,CO-10,32737,DO-0,RA-27,FU-3,3861,1867,14040,7571,NA,CA-1A,CL-B,3660,TA-2
14474,49620.58,CO-D,45600,DO-2,RA-15,FU-22,1810,2083,10992,13552,84470.2615,CA-0,CL-8,13310,TA-4
14475,29755.96,CO-0,34845,DO-2,RA-18,FU-1D,5981,10444,35233,8103,84525.5972,CA-25,CL-25,12873,TA-3
14476,37337.36,CO-13,43542,DO-9,RA-7,FU-4,5725,1786,28800,7475,56952.644,CA-25,CL-E,13587,TA-3
14477,66558.51,CO-A,46435,DO-0,RA-21,FU-2A,5106,7810,30606,7598,28051.9887,CA-A,CL-24,6761,TA-2
14478,46647.14,CO-10,39909,DO-4,RA-11,FU-1F,4457,5957,1818,8107,NA,CA-C,CL-0,7294,TA-1
14479,47267.42,CO-0,23715,DO-C,RA-21,FU-C,5268,8946,12369,8467,65248.4189,CA-7,CL-26,8120,TA-2
14480,49085.42,CO-D,35724,DO-1,RA-28,FU-1F,6674,1016,24285,11622,46764.7881,CA-2D,CL-18,1813,TA-3
14481,47676.74,CO-D,39350,DO-E,RA-1B,FU-23,6926,5723,14207,7972,74232.2071,CA-20,CL-1B,8602,TA-4
14482,45687.61,CO-3,41127,DO-12,RA-26,FU-27,5713,9683,36804,7879,49685.8996,CA-28,CL-12,8764,TA-4
14483,57055.97,CO-E,31728,DO-11,RA-1A,FU-1F,6005,8861,30218,5147,3830.4396,CA-1F,CL-6,6007,TA-1
14484,54113.61,CO-D,33986,DO-5,RA-6,FU-A,5442,6512,4433,6587,NA,CA-13,CL-1,7054,TA-1
14485,42833.08,CO-8,47554,DO-F,RA-F,FU-5,5363,905,9793,10658,3078.7542,CA-2C,CL-1E,6797,TA-1
14486,45255.53,CO-10,29802,DO-E,RA-12,FU-14,5534,3675,31837,6955,20157.1828,CA-E,CL-2,10967,TA-2
14487,39033.68,CO-E,53479,DO-11,RA-6,FU-F,5424,7383,22021,3738,52991.1269,CA-29,CL-1B,7526,TA-4
14488,59263.34,CO-6,31766,DO-B,RA-23,FU-A,5622,6153,32507,10384,55048.2844,CA-2D,CL-11,4710,TA-4
14489,64913.7,CO-5,47191,DO-5,RA-26,FU-D,5098,2385,2109,5221,NA,CA-29,CL-10,5988,TA-3
14490,30558.79,CO-6,45215,DO-C,RA-21,FU-1,6953,9929,26297,6967,15721.857,CA-2C,CL-24,513,TA-3
14491,38178.77,CO-3,50387,DO-6,RA-7,FU-15,4704,2728,23170,6599,76044.1722,CA-16,CL-0,2486,TA-1
14492,37649.58,CO-5,23027,DO-F,RA-B,FU-16,3939,1341,17913,9987,82768.1132,CA-18,CL-23,5667,TA-2
14493,46395.13,CO-10,50817,DO-9,RA-13,FU-9,4473,2935,7030,9928,NA,CA-25,CL-1,13581,TA-2
14494,65608.67,CO-3,29052,DO-9,RA-3,FU-B,5399,8729,10481,7786,21542.1268,CA-28,CL-10,6650,TA-1
14495,51344.36,CO-A,32658,DO-B,RA-1A,FU-1,694,9515,16799,10537,75650.6676,CA-16,CL-1C,11406,TA-4
14496,56026.93,CO-4,31939,DO-4,RA-28,FU-6,6701,6785,32259,10065,74567.7749,CA-1F,CL-9,12862,TA-4
14497,44199.39,CO-2,40910,DO-4,RA-9,FU-5,6602,8291,23816,6232,3743.5458,CA-17,CL-1F,9690,TA-0
14498,54325.44,CO-F,46555,DO-2,RA-6,FU-29,3622,9662,3904,14219,NA,CA-D,CL-9,4267,TA-2
14499,37681.53,CO-2,30231,DO-5,RA-13,FU-26,5783,4943,25567,9661,83805.3783,CA-D,CL-8,12734,TA-0
14500,55870.87,CO-5,42768,DO-12,RA-29,FU-1,4614,2192,33041,9360,31806.6068,CA-15,CL-22,11966,TA-3
14501,49077.66,CO-F,28524,DO-0,RA-27,FU-10,4900,8447,35690,7887,19889.6102,CA-1C,CL-D,7841,TA-1
14502,51607.05,CO-F,32227,DO-12,RA-13,FU-E,4439,7805,35516,8803,NA,CA-1D,CL-A,4040,TA-4
14503,65751.77,CO-13,30050,DO-6,RA-26,FU-E,5643,6552,17299,7534,68203.6035,CA-24,CL-16,7190,TA-4
14504,54881.29,CO-E,47556,DO-3,RA-1F,FU-C,4069,1108,10927,11145,67159.1527,CA-27,CL-1,9703,TA-3
14505,64343.29,CO-2,32909,DO-1,RA-1D,FU-1A,5467,3086,36213,10976,57554.4605,CA-18,CL-E,5425,TA-2
14506,55230.75,CO-C,56490,DO-7,RA-F,FU-5,5006,3286,18331,8269,46547.2757,CA-5,CL-11,5818,TA-2
14507,59810.85,CO-14,47100,DO-1,RA-F,FU-19,4602,3032,7960,8217,64220.6973,CA-23,CL-8,9025,TA-3
14508,48537.67,CO-D,28670,DO-B,RA-4,FU-28,6337,3748,25752,8324,42774.5781,CA-13,CL-1B,6869,TA-1
14509,56922.54,CO-C,35396,DO-9,RA-1E,FU-26,5999,1931,33848,8913,17918.5943,CA-1D,CL-19,7851,TA-2
14510,54563.19,CO-14,53180,DO-6,RA-10,FU-1,3827,8011,24037,10601,5799.253,CA-24,CL-12,13256,TA-2
14511,49070.05,CO-10,52708,DO-F,RA-11,FU-A,4592,2871,8474,11298,64759.7252,CA-2C,CL-1D,1408,TA-3
14512,35780.26,CO-4,41914,DO-4,RA-4,FU-24,6630,8351,25037,9951,65930.3269,CA-8,CL-7,7203,TA-1
14513,44098.09,CO-11,40574,DO-1,RA-1D,FU-1C,5728,7679,9696,9821,11223.547,CA-1F,CL-4,668,TA-1
14514,55255.01,CO-14,47472,DO-5,RA-1,FU-2A,4755,8049,23012,9874,84005.6055,CA-1B,CL-20,13684,TA-4
14515,39481.49,CO-5,44796,DO-F,RA-13,FU-15,6073,266,3556,7789,73520.5797,CA-20,CL-3,8019,TA-3
14516,46789.37,CO-4,22511,DO-F,RA-24,FU-7,4381,4451,14342,6380,28755.1477,CA-26,CL-19,413,TA-1
14517,52882.28,CO-8,48027,DO-3,RA-E,FU-1C,7744,305,21502,8561,63479.9304,CA-1E,CL-1C,1920,TA-3
14518,57104.52,CO-9,47441,DO-E,RA-14,FU-1,5291,5912,2933,9234,33786.4496,CA-17,CL-9,2628,TA-0
14519,50541.79,CO-2,21950,DO-1,RA-27,FU-20,6256,9378,5861,5286,36411.8206,CA-20,CL-1F,3473,TA-1
14520,51522.46,CO-5,43855,DO-6,RA-25,FU-20,6215,4103,8817,8161,NA,CA-10,CL-1C,6187,TA-2
14521,52368.49,CO-3,35327,DO-11,RA-0,FU-10,6129,6145,10734,10847,55092.3737,CA-2B,CL-C,408,TA-3
14522,49109.19,CO-F,40598,DO-11,RA-6,FU-26,7813,9861,31894,12848,67599.7229,CA-28,CL-16,14089,TA-4
14523,82959.41,CO-10,20381,DO-7,RA-2,FU-11,5930,2392,13091,7470,74652.8797,CA-18,CL-6,2842,TA-2
14524,58850.36,CO-4,33562,DO-A,RA-28,FU-1C,3222,2777,28485,11729,70377.8384,CA-1,CL-21,9385,TA-3
14525,61586.31,CO-B,37343,DO-12,RA-14,FU-19,6488,5535,14373,7561,83887.4124,CA-3,CL-18,3711,TA-4
14526,55454.57,CO-2,36932,DO-10,RA-3,FU-15,7296,7222,1134,5609,NA,CA-20,CL-1C,1439,TA-2
14527,53594.21,CO-3,39878,DO-F,RA-26,FU-11,4931,3226,16866,8578,59616.7734,CA-21,CL-19,10020,TA-4
14528,53065.09,CO-3,48952,DO-11,RA-22,FU-6,6169,4554,33885,11752,54152.2567,CA-1D,CL-26,5458,TA-4
14529,46722.59,CO-2,26699,DO-4,RA-18,FU-0,6654,8702,23844,6573,41104.0406,CA-13,CL-F,9821,TA-0
14530,66852.81,CO-10,32725,DO-C,RA-10,FU-5,3289,5589,26241,9109,40853.2194,CA-28,CL-E,10373,TA-3
14531,58314.77,CO-C,29203,DO-7,RA-3,FU-8,6430,1937,9748,9633,37347.2479,CA-0,CL-12,7153,TA-0
14532,50545.65,CO-6,29397,DO-8,RA-2,FU-16,7399,5288,16113,6639,17790.7654,CA-19,CL-20,4106,TA-1
14533,50465.22,CO-12,30133,DO-6,RA-9,FU-1E,4585,5879,7203,7027,NA,CA-28,CL-10,2482,TA-3
14534,62735.91,CO-5,29254,DO-8,RA-17,FU-4,5590,8165,8520,10011,NA,CA-1C,CL-1,3239,TA-3
14535,65124.4,CO-6,30160,DO-9,RA-D,FU-1B,7104,6121,21122,6902,5123.08,CA-26,CL-25,3757,TA-2
14536,48735.58,CO-6,38740,DO-2,RA-C,FU-27,5070,10491,29630,8834,1851.1266,CA-22,CL-25,1991,TA-1
14537,52925.94,CO-B,38409,DO-10,RA-11,FU-0,5353,9871,11728,9819,1505.1312,CA-15,CL-14,11628,TA-1
14538,59661.26,CO-D,45200,DO-4,RA-12,FU-4,5161,5351,6822,5668,22251.4165,CA-1C,CL-F,7587,TA-4
14539,62936.83,CO-D,27244,DO-9,RA-13,FU-6,5712,5756,17735,11019,23788.5031,CA-2C,CL-26,1900,TA-0
14540,56486.87,CO-4,48382,DO-4,RA-24,FU-19,4291,6078,1051,11529,20228.5735,CA-2B,CL-3,12856,TA-2
14541,45759.78,CO-3,33046,DO-9,RA-11,FU-0,6470,257,29183,7992,NA,CA-7,CL-5,8136,TA-1
14542,38956.24,CO-D,44630,DO-11,RA-24,FU-18,3688,8232,30829,5698,NA,CA-15,CL-B,7129,TA-3
14543,48531.5,CO-C,31813,DO-D,RA-20,FU-15,7097,5903,2884,8252,74395.9167,CA-19,CL-24,6946,TA-4
14544,45299.05,CO-C,27040,DO-F,RA-25,FU-B,2035,1160,12151,10477,1525.5937,CA-29,CL-17,13295,TA-1
14545,62175.63,CO-E,33327,DO-4,RA-1C,FU-17,5451,9404,2354,9427,NA,CA-3,CL-1D,2178,TA-1
14546,66748.46,CO-12,30924,DO-3,RA-24,FU-D,5562,7523,24792,6624,31971.0197,CA-B,CL-9,13393,TA-1
14547,52590.75,CO-14,44557,DO-E,RA-10,FU-11,5894,9248,26360,12281,51034.0832,CA-12,CL-1A,11678,TA-3
14548,54669.91,CO-4,33262,DO-11,RA-18,FU-D,5543,6890,17576,6564,71304.5196,CA-15,CL-26,4732,TA-3
14549,61468.12,CO-0,46704,DO-A,RA-0,FU-2,4690,8083,27113,8755,NA,CA-E,CL-A,1286,TA-2
14550,46147.55,CO-B,42806,DO-8,RA-26,FU-26,5466,7252,26277,4289,4423.2322,CA-2B,CL-14,4435,TA-1
14551,68834.01,CO-13,47930,DO-9,RA-21,FU-1E,7281,6320,21234,3277,61588.541,CA-29,CL-1A,7108,TA-4
14552,53694.91,CO-0,23790,DO-1,RA-E,FU-24,5904,7307,35616,4590,83622.0297,CA-E,CL-24,7309,TA-3
14553,65504.55,CO-12,41080,DO-A,RA-22,FU-5,6213,10769,24160,14694,77851.5585,CA-1D,CL-18,3121,TA-4
14554,41553.14,CO-9,40771,DO-5,RA-1D,FU-E,5304,6896,28246,9162,43861.4527,CA-7,CL-22,3318,TA-2
14555,56176.42,CO-9,45820,DO-6,RA-E,FU-1F,6795,9323,7396,9683,25435.9131,CA-9,CL-12,7444,TA-1
14556,55838.16,CO-D,28931,DO-11,RA-13,FU-F,3049,8334,9246,539,62480.5694,CA-4,CL-18,11987,TA-4
14557,62798.87,CO-B,31769,DO-C,RA-C,FU-2B,7944,9418,5265,8791,48668.2439,CA-D,CL-17,1476,TA-3
14558,48533.33,CO-12,27399,DO-0,RA-21,FU-9,9751,457,36661,8636,NA,CA-27,CL-26,1210,TA-3
14559,46797.7,CO-13,19754,DO-6,RA-1C,FU-16,6282,237,21281,7449,82681.2083,CA-E,CL-25,10173,TA-3
14560,34548.92,CO-12,43946,DO-2,RA-C,FU-21,5948,9501,7941,11211,84010.9139,CA-4,CL-21,5187,TA-3
14561,35405.74,CO-A,34932,DO-A,RA-17,FU-C,69,4080,3559,6760,NA,CA-1D,CL-7,7827,TA-0
14562,54935.72,CO-3,37961,DO-11,RA-19,FU-9,4603,6059,31126,7561,54189.0343,CA-16,CL-C,10739,TA-2
14563,78637.8,CO-8,53835,DO-0,RA-1C,FU-23,6586,9132,36150,8495,57533.4306,CA-8,CL-0,12317,TA-2
14564,62025.26,CO-13,40846,DO-6,RA-21,FU-6,5154,3356,5815,7326,66959.0833,CA-19,CL-D,8743,TA-3
14565,32587.02,CO-3,47179,DO-10,RA-2,FU-23,3696,4974,13942,3284,56150.7596,CA-17,CL-1A,7526,TA-2
14566,65245.86,CO-8,26470,DO-5,RA-B,FU-24,5026,6217,27385,6149,83001.2383,CA-17,CL-F,7284,TA-3
14567,50112.14,CO-9,43984,DO-6,RA-1E,FU-0,6374,1170,35995,9300,67428.4731,CA-24,CL-9,1037,TA-3
14568,38421.02,CO-6,49776,DO-11,RA-24,FU-20,5089,4223,23981,3083,32395.546,CA-14,CL-24,10501,TA-2
14569,38756.95,CO-7,34451,DO-6,RA-27,FU-7,3891,6557,18078,10278,83623.1859,CA-25,CL-11,2366,TA-4
14570,16633.01,CO-0,32945,DO-7,RA-1F,FU-22,5135,6626,19653,7981,61115.7761,CA-9,CL-3,2242,TA-0
14571,46460.74,CO-F,36213,DO-9,RA-29,FU-E,7171,10802,12825,10520,72627.0249,CA-2D,CL-24,2009,TA-4
14572,39086.43,CO-E,43377,DO-10,RA-1,FU-E,6377,9095,10977,9864,54692.5773,CA-1,CL-1A,10354,TA-2
14573,52400.79,CO-B,38971,DO-1,RA-2,FU-1C,4240,9462,23521,6846,30649.8507,CA-26,CL-1A,680,TA-1
14574,59210.2,CO-9,32591,DO-12,RA-26,FU-5,6642,3862,10494,10703,60312.7208,CA-2B,CL-26,11257,TA-4
14575,46737.19,CO-10,52369,DO-2,RA-2,FU-14,5246,4229,9225,7459,NA,CA-3,CL-1D,2906,TA-0
14576,43004.14,CO-4,52464,DO-9,RA-3,FU-5,4348,10539,24339,6614,NA,CA-13,CL-A,5726,TA-2
14577,44861.06,CO-10,33668,DO-C,RA-21,FU-5,4660,8157,33681,9693,3652.7261,CA-21,CL-23,9074,TA-3
14578,56431.11,CO-14,49304,DO-C,RA-18,FU-20,4907,7437,1480,6353,21978.9353,CA-10,CL-17,12121,TA-2
14579,71435.5,CO-1,25687,DO-12,RA-1D,FU-17,5671,2861,8148,9670,73674.1024,CA-17,CL-F,12951,TA-3
14580,51093.03,CO-10,26056,DO-A,RA-E,FU-12,6351,6836,7805,7749,41830.8847,CA-1D,CL-D,9672,TA-2
14581,34234.7,CO-D,48096,DO-A,RA-16,FU-B,7153,8306,35874,9391,81904.9011,CA-1,CL-4,9786,TA-4
14582,44000.44,CO-0,32622,DO-3,RA-1C,FU-A,6391,7007,7088,13861,16419.2206,CA-22,CL-19,1736,TA-1
14583,46663.95,CO-4,59821,DO-7,RA-27,FU-1D,4689,8818,12836,5409,35309.5419,CA-17,CL-24,14032,TA-3
14584,45354.91,CO-8,43812,DO-4,RA-26,FU-25,7055,7295,23073,6338,20960.6422,CA-15,CL-7,1547,TA-1
14585,36994.29,CO-11,32410,DO-B,RA-C,FU-13,4648,8938,1648,8368,68548.0894,CA-F,CL-25,4780,TA-3
14586,53694.07,CO-B,47609,DO-D,RA-A,FU-10,6812,10261,12836,9144,21765.2164,CA-8,CL-10,13741,TA-2
14587,30390.99,CO-11,34200,DO-C,RA-C,FU-0,5088,9937,20557,9340,NA,CA-4,CL-22,1103,TA-3
14588,37691.15,CO-2,40412,DO-7,RA-D,FU-18,5201,4778,4857,10951,51269.6826,CA-28,CL-13,7453,TA-1
14589,28812.55,CO-5,13766,DO-2,RA-1A,FU-24,6436,3501,22593,9759,83178.0381,CA-28,CL-17,5028,TA-3
14590,41503.41,CO-F,30904,DO-C,RA-C,FU-1B,6268,10478,29805,10464,27000.411,CA-17,CL-22,639,TA-2
14591,31005.48,CO-5,31785,DO-F,RA-21,FU-B,4046,10783,25457,5844,49992.3377,CA-5,CL-0,7064,TA-1
14592,52682.67,CO-11,52640,DO-B,RA-E,FU-18,6111,7091,29593,11368,NA,CA-0,CL-12,11397,TA-2
14593,68983.19,CO-14,31523,DO-E,RA-5,FU-12,5503,4678,6235,9230,78846.807,CA-24,CL-B,3464,TA-4
14594,58731.1,CO-8,24223,DO-3,RA-29,FU-11,4312,3257,6221,9383,4200.491,CA-22,CL-1,5022,TA-0
14595,62046.63,CO-10,29262,DO-4,RA-B,FU-D,7061,3478,24286,8554,52879.5055,CA-24,CL-23,565,TA-3
14596,42632.43,CO-11,47250,DO-F,RA-E,FU-29,3609,9966,19982,9195,27502.4011,CA-5,CL-23,5450,TA-2
14597,54379.89,CO-7,30472,DO-6,RA-23,FU-2,4884,2900,19585,7782,50930.0073,CA-27,CL-15,12178,TA-2
14598,54330.34,CO-C,42570,DO-10,RA-1E,FU-22,4561,10030,33828,6730,17642.1633,CA-19,CL-17,4724,TA-3
14599,43687.55,CO-C,45382,DO-E,RA-26,FU-1,6167,1556,4882,7579,76611.4787,CA-A,CL-D,5986,TA-3
14600,32423.22,CO-C,51289,DO-F,RA-0,FU-26,4188,434,13549,9673,76247.7613,CA-26,CL-12,8527,TA-3
14601,26955.15,CO-5,22384,DO-0,RA-29,FU-22,2173,7116,7697,7445,39287.1129,CA-23,CL-F,11894,TA-0
14602,47278.68,CO-F,24946,DO-A,RA-26,FU-C,7446,6965,8578,6111,2454.4849,CA-1A,CL-25,11858,TA-2
14603,47458.47,CO-0,24575,DO-C,RA-1A,FU-17,4968,10569,23893,5487,74436.1025,CA-10,CL-22,13958,TA-1
14604,49336.9,CO-11,30168,DO-7,RA-4,FU-3,4640,5135,27970,6431,NA,CA-29,CL-1F,5640,TA-2
14605,40641.42,CO-2,23133,DO-12,RA-1C,FU-23,5303,3393,34793,9090,21994.0309,CA-7,CL-8,4794,TA-0
14606,44706.13,CO-D,27280,DO-9,RA-15,FU-16,5555,7075,32908,9776,82028.6117,CA-16,CL-25,14452,TA-4
14607,43654.27,CO-13,48671,DO-8,RA-1F,FU-F,6189,6061,1426,5640,34753.2564,CA-1F,CL-18,7210,TA-3
14608,62267.73,CO-E,42357,DO-B,RA-21,FU-13,5860,3353,1655,10754,75708.5879,CA-17,CL-18,13346,TA-4
14609,45978.43,CO-7,38367,DO-B,RA-24,FU-12,7086,7516,19360,10286,3589.52,CA-2D,CL-19,4368,TA-3
14610,49930.58,CO-A,40272,DO-12,RA-20,FU-1B,7928,4558,15198,11171,17276.9999,CA-24,CL-C,3984,TA-4
14611,58050.04,CO-6,47791,DO-10,RA-20,FU-24,4638,1707,32366,9444,63670.9941,CA-1E,CL-4,9673,TA-4
14612,64743.27,CO-B,44072,DO-11,RA-8,FU-2,6609,4198,30570,8456,18852.2931,CA-B,CL-10,12557,TA-2
14613,77000.15,CO-12,36187,DO-C,RA-1C,FU-1D,5552,2085,6935,10758,61623.7826,CA-7,CL-4,7740,TA-3
14614,39225.06,CO-1,44392,DO-4,RA-9,FU-27,6550,9771,2997,9839,56186.4737,CA-29,CL-1B,7221,TA-2
14615,47697.92,CO-8,49311,DO-7,RA-1F,FU-1F,7610,4557,34614,7311,59097.5041,CA-17,CL-A,2735,TA-3
14616,60787.41,CO-9,31056,DO-5,RA-6,FU-1F,6734,7993,16188,6947,53944.4047,CA-E,CL-25,561,TA-2
14617,56121.39,CO-4,31472,DO-7,RA-22,FU-13,5691,4337,12997,7914,81749.4658,CA-2,CL-23,4597,TA-2
14618,61709.1,CO-A,31693,DO-8,RA-2,FU-16,3344,8232,15074,11460,83546.2701,CA-9,CL-7,14465,TA-2
14619,49445.78,CO-10,36725,DO-F,RA-24,FU-7,5310,8265,21391,6357,79226.6256,CA-24,CL-1F,9929,TA-4
14620,57679.02,CO-13,43305,DO-F,RA-15,FU-1E,4725,8115,21611,8632,2891.2423,CA-10,CL-7,2255,TA-3
14621,61258.58,CO-0,42359,DO-5,RA-2,FU-4,4636,4344,19006,4709,82032.8673,CA-11,CL-19,438,TA-2
14622,63688.49,CO-B,45307,DO-D,RA-18,FU-D,5972,3821,31349,9893,41024.2192,CA-1B,CL-1B,10637,TA-4
14623,57788.32,CO-13,28490,DO-0,RA-C,FU-1,5084,4485,33112,8068,73871.642,CA-0,CL-23,2580,TA-2
14624,67533.52,CO-D,36536,DO-6,RA-E,FU-26,4187,10444,6262,5621,5045.4854,CA-12,CL-A,6746,TA-1
14625,34515.27,CO-B,33080,DO-0,RA-8,FU-20,6091,8939,23621,5932,NA,CA-1F,CL-14,5724,TA-2
14626,62951.46,CO-C,30933,DO-1,RA-3,FU-1D,6180,5293,3025,7435,70878.028,CA-E,CL-A,10459,TA-1
14627,51189.44,CO-8,31659,DO-C,RA-9,FU-20,6526,6228,3274,10298,51044.7451,CA-29,CL-13,4490,TA-3
14628,56725.61,CO-12,37726,DO-12,RA-B,FU-4,4554,4622,11265,8186,NA,CA-23,CL-20,14381,TA-4
14629,40973.93,CO-3,34763,DO-11,RA-19,FU-19,8085,620,32917,6266,54828.6211,CA-25,CL-11,8080,TA-2
14630,52248.05,CO-8,33607,DO-3,RA-1D,FU-3,3981,823,9766,12807,64431.5703,CA-0,CL-1C,10031,TA-2
14631,75738.92,CO-1,51448,DO-E,RA-12,FU-C,6140,4381,17535,10269,26366.0349,CA-12,CL-22,12041,TA-1
14632,42447.4,CO-5,31062,DO-B,RA-3,FU-14,3970,9328,32187,10064,83870.8023,CA-1A,CL-25,8922,TA-3
14633,52407.43,CO-E,46713,DO-1,RA-1D,FU-22,7024,4339,36462,6937,NA,CA-10,CL-1A,576,TA-3
14634,59887.82,CO-4,38806,DO-B,RA-A,FU-2A,5888,4029,13375,11626,51657.581,CA-29,CL-1C,3649,TA-2
14635,38979.85,CO-0,41302,DO-E,RA-21,FU-1A,5409,4685,11135,6923,56966.9272,CA-14,CL-6,10136,TA-1
14636,36390.72,CO-C,54798,DO-E,RA-1E,FU-2A,3713,7907,18837,11786,NA,CA-28,CL-2,8865,TA-4
14637,65917.85,CO-12,35918,DO-3,RA-1F,FU-14,3725,1354,28801,10408,48492.1834,CA-2,CL-1,5939,TA-1
14638,74251.57,CO-B,51610,DO-8,RA-10,FU-1C,5471,10895,24889,9109,26096.6475,CA-6,CL-1F,2176,TA-2
14639,61897.59,CO-C,27481,DO-B,RA-D,FU-25,5674,5062,29082,8698,58883.5809,CA-1B,CL-4,8050,TA-2
14640,65432.95,CO-4,61769,DO-8,RA-27,FU-11,4714,5387,11985,9420,37901.0936,CA-19,CL-12,11067,TA-3
14641,37371.0,CO-9,51631,DO-4,RA-A,FU-15,6156,6696,31955,7653,68754.1543,CA-E,CL-3,10387,TA-2
14642,44714.41,CO-E,34452,DO-2,RA-1A,FU-D,5051,3360,11281,6906,23289.7998,CA-29,CL-23,6919,TA-1
14643,62170.93,CO-3,50903,DO-9,RA-1A,FU-16,4405,3742,1791,6737,77468.0179,CA-2A,CL-6,3234,TA-3
14644,71654.29,CO-11,33253,DO-11,RA-5,FU-B,4554,2954,35579,10719,NA,CA-1B,CL-20,8527,TA-3
14645,52825.95,CO-8,26969,DO-F,RA-E,FU-1A,5937,4694,9562,7678,NA,CA-23,CL-13,10998,TA-3
14646,44125.02,CO-E,34444,DO-C,RA-1D,FU-26,6745,1439,3204,6171,10689.8756,CA-20,CL-9,2241,TA-0
14647,41144.01,CO-4,41318,DO-F,RA-1F,FU-14,3973,5606,10625,7436,74310.159,CA-17,CL-10,722,TA-3
14648,65348.35,CO-12,17472,DO-D,RA-28,FU-E,2550,2025,9222,8741,26454.5706,CA-25,CL-22,7942,TA-2
14649,43798.4,CO-7,39922,DO-10,RA-7,FU-A,4329,3674,8829,8672,53159.8259,CA-19,CL-C,9814,TA-2
14650,41546.29,CO-11,47148,DO-D,RA-1B,FU-6,5857,8228,36394,9445,38791.5643,CA-B,CL-1,7410,TA-3
14651,51087.86,CO-F,42447,DO-3,RA-1D,FU-1E,7230,7026,6215,5680,NA,CA-6,CL-B,8549,TA-0
14652,71283.96,CO-F,49262,DO-C,RA-19,FU-22,2947,10669,9592,8840,10339.3345,CA-12,CL-0,9495,TA-1
14653,61702.71,CO-7,37321,DO-11,RA-1B,FU-A,3877,546,7447,7620,66657.9197,CA-1E,CL-10,7891,TA-3
14654,57827.13,CO-2,36181,DO-F,RA-1A,FU-9,4924,8193,15034,11269,55587.9742,CA-5,CL-1F,12173,TA-4
